Incident ID,Offence Code,CR Number,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Place,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Police District Number
201177089,1399,180010262,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,2700 BLK  UNIVERSITY BLV W,KENSINGTON,MD,20902,Commercial - Office Building,2700,,UNIVERSITY,W,BLV,2/27/2018 18:01,2/27/2018 20:01,4D
201177090,9113,180010181,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,100 BLK  RAWLINGS RD,GAITHERSBURG,MD,20877,Residence - Single Family,100,,RAWLINGS,,RD,2/27/2018 16:00,,6D
201177091,2303,180010006,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,Retail - Mall,700,,RUSSELL,,AVE,2/26/2018 19:45,2/26/2018 20:00,6D
201177092,3562,180010272,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,CITY OF TAKOMA PARK,,TAKOMA PARK,MD,20912,Street - In vehicle,,,ETHAN ALLEN,,AVE,2/27/2018 21:03,2/27/2018 21:03,8D
201177093,9021,180010287,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,MONTGOMERY VILLAGE,1  BLK  INKBERRY CIR,GAITHERSBURG,MD,20877,Residence -Townhouse/Duplex,1,,INKBERRY,,CIR,2/27/2018 21:45,,6D
201177094,1204,180010292,1,Crime Against Property,Robbery,ROBBERY - STREET-GUN,SILVER SPRING,8800 BLK  GLENVILLE RD,SILVER SPRING,MD,20901,Street - Residential,8800,,GLENVILLE,,RD,2/28/2018 0:18,2/28/2018 0:18,3D
201177095,9101,180010286,1,Other,All Other Offenses,SUDDEN DEATH,WHEATON,15000 BLK  EARDLEY CT,SILVER SPRING,MD,20906,Wooded Area,15000,,EARDLEY,,CT,2/27/2018 9:36,2/27/2018 22:30,4D
201177096,9021,180010297,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,BETHESDA,6300 BLK  GREENTREE RD,BETHESDA,MD,20817,Residence - Other,6300,,GREENTREE,,RD,2/27/2018 23:20,2/27/2018 23:30,2D
201177097,9113,180010004,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,CITY OF TAKOMA PARK,700 BLK  HUDSON AVE,TAKOMA PARK,MD,20912,Residence - Single Family,700,,HUDSON,,AVE,2/26/2018 20:13,,8D
201177098,1399,180010295,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,17200 BLK  EPSILON PL,DERWOOD,MD,20855,Residence -Townhouse/Duplex,17200,,EPSILON,,PL,2/28/2018 0:51,2/28/2018 1:15,6D
201177099,3562,180009522,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - In vehicle,,,MONTGOMERY VILLAGE,,AVE,2/23/2018 23:51,,6D
201177099,3572,180009522,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - AMPHETAMINE - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - In vehicle,,,MONTGOMERY VILLAGE,,AVE,2/23/2018 23:51,,6D
201177100,9199,180010300,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,1  BLK S FREDERICK AVE,GAITHERSBURG,MD,20877,Parking Lot - Residential,1,S,FREDERICK,,AVE,2/28/2018 1:24,,6D
201177101,4199,180010289,1,Crime Against Society,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),BETHESDA,5600 BLK  BENT BRANCH RD,BETHESDA,MD,20816,Residence - Single Family,5600,,BENT BRANCH,,RD,2/27/2018 23:34,,2D
201177102,9113,180010298,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,SILVER SPRING,2000 BLK  GLEN ROSS RD,SILVER SPRING,MD,20910,Residence - Single Family,2000,,GLEN ROSS,,RD,2/28/2018 0:06,2/28/2018 1:30,3D
201177103,9101,180010303,1,Other,All Other Offenses,SUDDEN DEATH,BETHESDA,11000 BLK  KENILWORTH AVE,ROCKVILLE,MD,20896,Residence - Single Family,11000,,KENILWORTH,,AVE,2/28/2018 3:18,,2D
201177104,9021,180010293,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,MONTGOMERY VILLAGE,17100 BLK  QUEEN VICTORIA CT,GAITHERSBURG,MD,20877,Residence - Apartment/Condo,17100,,QUEEN VICTORIA,,CT,2/27/2018 15:30,2/28/2018 23:57,6D
201177105,1313,180009415,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,GERMANTOWN,25400 BLK  OAK DR,DAMASCUS,MD,20872,School/College - DO NOT USE,25400,,OAK,,DR,2/22/2018 8:55,,5D
201177106,2305,180010305,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,10900 BLK  BUCKNELL DR,SILVER SPRING,MD,20902,Parking Lot - Residential,10900,,BUCKNELL,,DR,2/27/2018 21:00,2/28/2018 6:00,4D
201177107,9109,180010089,1,Other,All Other Offenses,RECOVERED PROPERTY - OTHER,ROCKVILLE,,ROCKVILLE,MD,20850,Street - In vehicle,,S,VAN BUREN,,ST,2/27/2018 9:15,2/27/2018 9:15,1D
201177107,3550,180010089,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,ROCKVILLE,,ROCKVILLE,MD,20850,Street - In vehicle,,S,VAN BUREN,,ST,2/27/2018 9:15,2/27/2018 9:15,1D
201177108,2999,180010061,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,1100 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902,Residence - Garage,1100,,UNIVERSITY,W,BLV,2/27/2018 7:59,,4D
201177110,9199,180010098,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,4600 BLK W FRANKFORT DR,ROCKVILLE,MD,20853,School/College - DO NOT USE,4600,W,FRANKFORT,,DR,2/27/2018 9:58,,4D
201177111,9113,180010107,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,SILVER SPRING,2400 BLK  LINDEN LA,SILVER SPRING,MD,20910,Commercial - Office Building,2400,,LINDEN,,LA,2/27/2018 11:34,,3D
201177111,3504,180010107,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HALLUCINOGEN - POSSESS,SILVER SPRING,2400 BLK  LINDEN LA,SILVER SPRING,MD,20910,Commercial - Office Building,2400,,LINDEN,,LA,2/27/2018 11:34,,3D
201177112,2305,180010092,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,7800 BLK  MINERAL SPRINGS DR,GAITHERSBURG,MD,20877,Street - Residential,7800,,MINERAL SPRINGS,,DR,2/26/2018 16:00,2/27/2018 8:00,6D
201177113,2305,180010059,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,18400 BLK  TAPWOOD RD,BOYDS,MD,20841,Residence - Driveway,18400,,TAPWOOD,,RD,2/26/2018 17:00,2/27/2018 7:50,5D
201177114,5404,180010137,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - In vehicle,,S,FREDERICK,,AVE,2/27/2018 13:29,,6D
201177115,2902,180010308,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,2100 BLK  PLYERS MILL RD,SILVER SPRING,MD,20902,Street - Residential,2100,,PLYERS MILL,,RD,2/27/2018 20:00,2/28/2018 6:30,4D
201177116,9199,180010139,1,Other,All Other Offenses,POLICE INFORMATION,GERMANTOWN,19400 BLK  CRYSTAL ROCK DR,GERMANTOWN,MD,20874,School/College - DO NOT USE,19400,,CRYSTAL ROCK,,DR,2/27/2018 12:49,,5D
201177117,9201,180010312,1,Other,All Other Offenses,OVERDOSE,WHEATON,4100 BLK  ALFALFA TER,OLNEY,MD,20832,Residence - Single Family,4100,,ALFALFA,,TER,2/28/2018 7:27,,4D
201177118,2305,180010108,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,2000 BLK  PETERSFIELD PL,OLNEY,MD,20832,Residence - Single Family,2000,,PETERSFIELD,,PL,2/27/2018 4:30,,4D
201177119,2309,180010171,1,Crime Against Property,All other Larceny,LARCENY - FROM YARDS,GERMANTOWN,18400 BLK  BROKEN TIMBER WAY,BOYDS,MD,20841,Residence - Single Family,18400,,BROKEN TIMBER,,WAY,2/27/2018 13:27,,5D
201177121,9101,180010310,1,Other,All Other Offenses,SUDDEN DEATH,SILVER SPRING,12300 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,Residence - Nursing Home,12300,,NEW HAMPSHIRE,,AVE,2/27/2018 23:00,2/27/2018 7:32,3D
201177122,9199,180010086,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,1000 BLK  MILESTONE DR,SILVER SPRING,MD,20904,Other/Unknown,1000,,MILESTONE,,DR,2/28/2018 9:25,,3D
201177124,1399,180010311,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,2700 BLK  FINLEY ST,SILVER SPRING,MD,20902,Residence - Single Family,2700,,FINLEY,,ST,2/28/2018 7:32,,4D
201177125,2602,180010331,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,BETHESDA,1  BLK  LAUREL LEAF CT,POTOMAC,MD,20854,Residence - Single Family,1,,LAUREL LEAF,,CT,1/8/2018 12:00,1/8/2018 15:00,2D
201177126,2303,180009253,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,3900 BLK  ASPEN HILL RD,SILVER SPRING,MD,20906,Retail - Department/Discount Store,3900,,ASPEN HILL,,RD,2/22/2018 14:22,,4D
201177127,9105,180010338,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,200 BLK  FREDERICK AVE,ROCKVILLE,MD,20850,Street - Other,200,,FREDERICK,,AVE,2/28/2018 10:39,2/28/2018 11:00,1D
201177128,3562,180010339,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,14100 BLK  OLD COLUMBIA PIK,BURTONSVILLE,MD,20866,School/College - DO NOT USE,14100,,OLD COLUMBIA,,PIK,2/28/2018 9:58,,3D
201177129,3550,180008127,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,BETHESDA,5400 BLK  GOLDSBORO RD,BETHESDA,MD,20817,Residence - Single Family,5400,,GOLDSBORO,,RD,2/16/2018 5:00,2/16/2018 9:00,2D
201177129,3532,180008127,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - POSSESS,BETHESDA,5400 BLK  GOLDSBORO RD,BETHESDA,MD,20817,Residence - Single Family,5400,,GOLDSBORO,,RD,2/16/2018 5:00,2/16/2018 9:00,2D
201177129,3540,180008127,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - SYNTHETIC NARCOTIC - SELL,BETHESDA,5400 BLK  GOLDSBORO RD,BETHESDA,MD,20817,Residence - Single Family,5400,,GOLDSBORO,,RD,2/16/2018 5:00,2/16/2018 9:00,2D
201177129,3571,180008127,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - AMPHETAMINE - SELL,BETHESDA,5400 BLK  GOLDSBORO RD,BETHESDA,MD,20817,Residence - Single Family,5400,,GOLDSBORO,,RD,2/16/2018 5:00,2/16/2018 9:00,2D
201177129,3560,180008127,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - SELL,BETHESDA,5400 BLK  GOLDSBORO RD,BETHESDA,MD,20817,Residence - Single Family,5400,,GOLDSBORO,,RD,2/16/2018 5:00,2/16/2018 9:00,2D
201177130,9199,180010321,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,1  BLK  UNIVERSITY BLV E,SILVER SPRING,MD,20901,School/College - DO NOT USE,1,,UNIVERSITY,E,BLV,2/27/2018 9:26,2/27/2018 10:30,3D
201177131,9042,180010328,1,Other,All Other Offenses,SUICIDE - ATTEMPT,WHEATON,3400 BLK  QUEENSBOROUGH DR,OLNEY,MD,20832,Residence -Townhouse/Duplex,3400,,QUEENSBOROUGH,,DR,2/28/2018 9:23,2/28/2018 10:20,4D
201177132,2305,180010335,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,19300 BLK  MATENY HILL RD,GERMANTOWN,MD,20874,Parking Lot - Metro,19300,,MATENY HILL,,RD,2/27/2018 16:00,2/28/2018 6:00,5D
201177133,9105,180010348,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,7400 BLK  MONONA TER,DERWOOD,MD,20855,Residence - Single Family,7400,,MONONA,,TER,7/1/2017 11:59,1/30/2018 12:00,1D
201177135,9199,180010094,1,Other,All Other Offenses,POLICE INFORMATION,GERMANTOWN,20400 BLK  HONEY CRISP LA,GERMANTOWN,MD,20876,Residence - Apartment/Condo,20400,,HONEY CRISP,,LA,2/27/2018 10:18,,5D
201177136,5016,180010347,1,Crime Against Society,All Other Offenses,OBSTRUCT GOVT - VIOLATION OF A COURT ORDER,SILVER SPRING,4200 BLK  SUGAR PINE CT,BURTONSVILLE,MD,20866,Residence - Single Family,4200,,SUGAR PINE,,CT,2/27/2018 16:35,2/28/2018 9:19,3D
201177137,3699,180010354,1,Crime Against Person,Fondling,SEX OFFENSE - FONDLING,ROCKVILLE,3200 BLK  TOWER OAKS BLV,ROCKVILLE,MD,20852,Doctor/Dentist/Vet Office,3200,,TOWER OAKS,,BLV,2/26/2018 10:30,2/26/2018 11:50,1D
201177138,9199,180010327,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,200 BLK  RICHARD MONTGOMERY DR,ROCKVILLE,MD,20852,School/College - DO NOT USE,200,,RICHARD MONTGOMERY,,DR,2/28/2018 7:30,2/28/2018 8:00,1D
201177141,9021,180010360,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,MONTGOMERY VILLAGE,1  BLK  MISTY DALE WAY,GAITHERSBURG,MD,20877,Residence -Townhouse/Duplex,1,,MISTY DALE,,WAY,2/26/2018 12:00,,6D
201177142,9113,180010344,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,SILVER SPRING,3600 BLK  LINGANORE WAY,BURTONSVILLE,MD,20866,Residence -Townhouse/Duplex,3600,,LINGANORE,,WAY,2/28/2018 10:13,,3D
201177143,3704,170545520,1,Crime Against Society,Pornography/Obscene Material,OBSCENE MATERIAL - POSSESS,ROCKVILLE,7300 BLK  CALHOUN PL,DERWOOD,MD,20855,Residence - Other,7300,,CALHOUN,,PL,11/29/2017 13:12,2/28/2018 9:00,1D
201177144,2610,180010352,1,Crime Against Property,Identity Theft,IDENTITY THEFT,BETHESDA,4600 BLK  CHASE AVE,BETHESDA,MD,20814,Other/Unknown,4600,,CHASE,,AVE,2/20/2018 13:00,,2D
201177145,1313,180010359,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,SILVER SPRING,8700 BLK  READING RD,SILVER SPRING,MD,20901,Residence -Townhouse/Duplex,8700,,READING,,RD,2/26/2018 12:08,,3D
201177146,2901,180010363,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,SILVER SPRING,900 BLK  BONIFANT ST,SILVER SPRING,MD,20910,Retail - Department/Discount Store,900,,BONIFANT,,ST,2/27/2018 16:30,2/28/2018 10:00,3D
201177147,2404,180010313,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,4300 BLK E WEST HWY,BETHESDA,MD,20814,Commercial - Office Building,4300,E,WEST,,HWY,2/22/2018 9:00,,2D
201177148,5309,180010326,1,Crime Against Society,All Other Offenses,PUBLIC PEACE - HARASSING COMMUNICATION,MONTGOMERY VILLAGE,7800 BLK  AIRPARK RD,GAITHERSBURG,MD,20879,Commercial - Industrial park,7800,,AIRPARK,,RD,2/28/2018 9:08,,6D
201177149,3562,180010184,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,,SILVER SPRING,MD,20906,Street - In vehicle,,,GEORGIA,,AVE,2/27/2018 15:55,,4D
201177150,1313,180010358,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,WHEATON,300 BLK  NORWOOD RD,SILVER SPRING,MD,20905,School/College - DO NOT USE,300,,NORWOOD,,RD,2/28/2018 11:45,2/28/2018 12:05,4D
201177151,4104,180010211,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,MONTGOMERY VILLAGE,18200 BLK  CONTOUR RD,MONTGOMERY VILLAGE,MD,20877,Restaurant,18200,,CONTOUR,,RD,2/27/2018 17:07,,6D
201177152,4104,180010198,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,WHEATON,13400 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,Church/Synagogue/Temple,13400,,GEORGIA,,AVE,2/27/2018 16:30,,4D
201177153,3562,180010206,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,800 BLK  RUSSELL AVE,GAITHERSBURG,MD,20879,Street - In vehicle,800,,RUSSELL,,AVE,2/27/2018 16:45,,6D
201177154,3562,180010267,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20879,Street - In vehicle,,,WOODFIELD,,RD,2/27/2018 20:59,,6D
201177155,9199,180010329,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,300 BLK  WAYNE AVE,SILVER SPRING,MD,20910,School/College - DO NOT USE,300,,WAYNE,,AVE,2/28/2018 9:00,2/28/2018 11:00,3D
201177156,1399,180010330,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,1  BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,Residence - Apartment/Condo,1,,RUSSELL,,AVE,2/27/2018 17:30,2/27/2018 19:00,6D
201177157,2902,180010378,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,BETHESDA,4200 BLK  BROOKFIELD DR,KENSINGTON,MD,20895,Residence - Other,4200,,BROOKFIELD,,DR,2/28/2018 18:00,,2D
201177158,9106,180009906,1,Other,All Other Offenses,MENTAL ILLNESS,MONTGOMERY VILLAGE,1  BLK  FULKS CORNER AVE,GAITHERSBURG,MD,20877,Other/Unknown,1,,FULKS CORNER,,AVE,2/26/2018 12:47,2/26/2018 12:47,6D
201177159,3522,180010213,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,WHEATON,,SILVER SPRING,MD,20906,Street - In vehicle,,,LOYOLA,,ST,2/27/2018 16:42,,4D
201177159,3562,180010213,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,,SILVER SPRING,MD,20906,Street - In vehicle,,,LOYOLA,,ST,2/27/2018 16:42,,4D
201177160,3562,180010279,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,13800 BLK  OLD COLUMBIA PIK,SILVER SPRING,MD,20904,Parking Lot - Commercial,13800,,OLD COLUMBIA,,PIK,2/27/2018 21:44,,3D
201177161,2999,180010379,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,13200 BLK  TAMARACK RD,SILVER SPRING,MD,20904,Residence - Driveway,13200,,TAMARACK,,RD,2/28/2018 13:50,2/28/2018 13:55,4D
201177162,1399,180010377,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,BETHESDA,8100 BLK  CUSTER RD,BETHESDA,MD,20814,Street - Residential,8100,,CUSTER,,RD,2/28/2018 13:37,,2D
201177163,5202,180010255,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,SILVER SPRING,13800 BLK  ASTON MANOR DR,SILVER SPRING,MD,20904,Other/Unknown,13800,,ASTON MANOR,,DR,2/27/2018 20:20,2/27/2018 20:25,3D
201177164,1399,180010389,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,13000 BLK  DAIRYMAID DR,GERMANTOWN,MD,20874,School/College - DO NOT USE,13000,,DAIRYMAID,,DR,2/28/2018 14:31,,5D
201177165,9104,180006016,1,Other,All Other Offenses,FIRE (NOT ARSON),SILVER SPRING,10300 BLK  ROYAL RD,SILVER SPRING,MD,20903,Residence - Single Family,10300,,ROYAL,,RD,2/4/2018 12:46,,3D
201177166,9113,180010322,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,100 BLK  RAWLINGS RD,GAITHERSBURG,MD,20877,Residence - Yard,100,,RAWLINGS,,RD,2/28/2018 8:09,,6D
201177167,9113,180010398,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,600 BLK  SAYBROOKE OAKS BLV,GAITHERSBURG,MD,20877,School/College - DO NOT USE,600,,SAYBROOKE OAKS,,BLV,2/28/2018 10:38,,6D
201177168,9101,180010400,1,Other,All Other Offenses,SUDDEN DEATH,BETHESDA,4800 BLK  CHEVY CHASE DR,CHEVY CHASE,MD,20815,Residence - Apartment/Condo,4800,,CHEVY CHASE,,DR,2/26/2018 13:50,2/28/2018 14:56,2D
201177169,9199,180010406,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,1  BLK  VANDEGRIFT CT,ROCKVILLE,MD,20851,Residence - Single Family,1,,VANDEGRIFT,,CT,2/16/2018 0:00,,1D
201177170,5202,180010405,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - Residential,,,MUDDY BRANCH,,RD,2/28/2018 15:12,2/28/2018 15:30,6D
201177170,3532,180010405,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - Residential,,,MUDDY BRANCH,,RD,2/28/2018 15:12,2/28/2018 15:30,6D
201177171,9199,180010409,1,Other,All Other Offenses,POLICE INFORMATION,GERMANTOWN,13700 BLK  WISTERIA DR,GERMANTOWN,MD,20874,School/College - DO NOT USE,13700,,WISTERIA,,DR,2/28/2018 13:32,,5D
201177172,2305,180010408,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,9400 BLK  PENSHURST CT,MONTGOMERY VILLAGE,MD,20886,Residence - Single Family,9400,,PENSHURST,,CT,2/27/2018 18:30,2/28/2018 14:50,6D
201177173,9104,180007179,1,Other,All Other Offenses,FIRE (NOT ARSON),GERMANTOWN,20100 BLK  LAUREL HILL WAY,GERMANTOWN,MD,20874,Residence -Townhouse/Duplex,20100,,LAUREL HILL,,WAY,2/11/2018 10:07,,5D
201177174,5401,180010376,1,Crime Against Society,All Other Offenses,HIT AND RUN,CITY OF TAKOMA PARK,1300 BLK  UNIVERSITY BLV E,,MD,20912,Street - Other,1300,,UNIVERSITY,E,BLV,2/28/2018 13:51,2/28/2018 0:00,8D
201177175,9199,180010384,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,12200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,School/College - DO NOT USE,12200,,NEW HAMPSHIRE,,AVE,2/27/2018 13:00,2/27/2018 13:30,3D
201177176,2303,180010399,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,CITY OF TAKOMA PARK,1100 BLK  UNIVERSITY BLV E,,MD,20912,Retail - Appliances/Electronics,1100,,UNIVERSITY,E,BLV,2/28/2018 15:20,2/28/2018 15:21,8D
201177177,4104,180010381,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,8200 BLK  FENTON ST,SILVER SPRING,MD,20910,Retail - Other,8200,,FENTON,,ST,2/28/2018 14:37,2/28/2018 14:50,3D
201177178,5311,180010134,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,SILVER SPRING,900 BLK  WAYNE AVE,SILVER SPRING,MD,20910,Street - Commercial,900,,WAYNE,,AVE,2/27/2018 13:00,,3D
201177178,2303,180010134,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,900 BLK  WAYNE AVE,SILVER SPRING,MD,20910,Retail - Drug Store/Pharmacy,900,,WAYNE,,AVE,2/27/2018 13:00,,3D
201177178,1199,180010134,1,Crime Against Person,Fondling,SEX ASSAULT - FONDLING,SILVER SPRING,900 BLK  WAYNE AVE,SILVER SPRING,MD,20910,Street - Commercial,900,,WAYNE,,AVE,2/27/2018 13:00,,3D
201177179,2608,180010425,1,Crime Against Property,Wire Fraud,FRAUD BY WIRE,WHEATON,13500 BLK  MONTVALE DR,SILVER SPRING,MD,20904,Residence - Single Family,13500,,MONTVALE,,DR,2/28/2018 16:12,2/28/2018 0:00,4D
201177180,2303,180010401,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,8600 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,Retail - Mall,8600,,COLESVILLE,,RD,2/28/2018 14:30,2/28/2018 15:30,3D
201177181,9112,180010407,1,Other,All Other Offenses,MENTAL TRANSPORT - ONLY,MONTGOMERY VILLAGE,1000 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,Residence - Single Family,1000,,QUINCE ORCHARD,,RD,2/23/2018 15:39,2/23/2018 17:45,6D
201177182,2304,180010412,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,MONTGOMERY VILLAGE,8000 BLK  CESSNA AVE,GAITHERSBURG,MD,20879,Auto Dealership,8000,,CESSNA,,AVE,2/24/2018 15:00,,6D
201177183,4004,180010283,1,Crime Against Society,Prostitution,COMM SEX OFF - PROSTITUTION,GERMANTOWN,,GERMANTOWN,MD,20876,Hotel/Motel/Etc.,,,GERMANTOWN,,RD,2/28/2018 17:14,,5D
201177183,4008,180010283,1,Crime Against Society,All Other Offenses,COMM SEX OFF - PROCURE PROSTITUTE - ADULT,GERMANTOWN,,GERMANTOWN,MD,20876,Hotel/Motel/Etc.,,,GERMANTOWN,,RD,2/28/2018 17:14,,5D
201177184,9112,180010426,1,Other,All Other Offenses,MENTAL TRANSPORT - ONLY,MONTGOMERY VILLAGE,15000 BLK  BROSCHART RD,ROCKVILLE,MD,20850,Street - Residential,15000,,BROSCHART,,RD,2/28/2018 15:31,,6D
201177185,5311,180009436,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,MONTGOMERY VILLAGE,800 BLK S FREDERICK AVE,GAITHERSBURG,MD,20877,Street - Commercial,800,S,FREDERICK,,AVE,2/23/2018 17:21,,6D
201177186,2399,180009464,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,,SILVER SPRING,MD,20904,Street - Residential,,,FEATHERWOOD,,ST,2/13/2018 17:00,2/16/2018 12:00,3D
201177187,9199,180010276,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,3000 BLK  WINDY KNOLL CT,ROCKVILLE,MD,20850,Residence - Single Family,3000,,WINDY KNOLL,,CT,12/28/2017 10:00,2/27/2018 17:45,1D
